feedback_id,survey_id,guest_id,store_id,feedback_date,product_name,product_category,seasonal_flag,seasonal_drink_awareness,trial_flag,product_rating,repeat_purchase_intent,sweetness_feedback,price_value_feedback,guest_segment,data_source
PFD-000175,SVY-000277,GST-000277,BB-067,2024-01-27,Seasonal Cold Brew,cold_brew,1,0,1,5,4,balanced,fair,loyalty_regular,synthetic
PFD-000176,SVY-000278,GST-000278,BB-019,2024-04-15,Seasonal Cold Brew,cold_brew,1,1,1,3,3,not_sweet_enough,fair,seasonal_product_explorer,synthetic
PFD-000177,SVY-000279,GST-000279,BB-027,2024-06-18,Pumpkin Spice Latte,espresso,1,0,1,5,4,not_sweet_enough,too_expensive,mobile_first_guest,synthetic
PFD-000178,SVY-000280,GST-000280,BB-001,2024-01-03,Turkey Sandwich,food,0,1,1,3,2,too_sweet,too_expensive,mobile_first_guest,synthetic
PFD-000179,SVY-000282,GST-000282,BB-044,2024-01-20,Pumpkin Spice Latte,espresso,1,1,1,3,3,balanced,good_value,occasional_guest,synthetic
PFD-000180,SVY-000283,GST-000283,BB-004,2024-06-16,Pumpkin Spice Latte,espresso,1,1,1,4,3,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-000181,SVY-000285,GST-000285,BB-027,2024-02-09,Cold Brew,cold_brew,0,0,1,5,4,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-000182,SVY-000287,GST-000287,BB-080,2024-01-06,Seasonal Cold Brew,cold_brew,1,1,1,5,5,balanced,fair,loyalty_regular,synthetic
PFD-000183,SVY-000288,GST-000288,BB-067,2024-04-10,Blueberry Muffin,bakery,0,1,1,3,2,balanced,fair,price_sensitive_guest,synthetic
PFD-000184,SVY-000289,GST-000289,BB-005,2024-03-26,Turkey Sandwich,food,0,0,1,4,4,balanced,good_value,loyalty_regular,synthetic
PFD-000185,SVY-000292,GST-000292,BB-071,2024-05-02,Seasonal Cold Brew,cold_brew,1,1,1,4,5,balanced,fair,seasonal_product_explorer,synthetic
PFD-000186,SVY-000293,GST-000293,BB-020,2024-06-10,Breakfast Burrito,food,0,0,1,2,1,too_sweet,fair,at_risk_guest,synthetic
PFD-000187,SVY-000294,GST-000294,BB-011,2024-02-09,Cold Brew,cold_brew,0,1,1,1,3,balanced,too_expensive,at_risk_guest,synthetic
PFD-000188,SVY-000295,GST-000295,BB-086,2024-06-03,Classic Latte,espresso,0,1,1,3,3,too_sweet,too_expensive,price_sensitive_guest,synthetic
PFD-000189,SVY-000297,GST-000297,BB-076,2024-03-20,Nitro Cold Brew,cold_brew,0,0,1,4,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-000190,SVY-000298,GST-000298,BB-038,2024-04-14,Pumpkin Spice Latte,espresso,1,1,1,3,4,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-000191,SVY-000299,GST-000299,BB-069,2024-03-10,Caramel Macchiato,espresso,0,0,1,3,3,too_sweet,too_expensive,price_sensitive_guest,synthetic
PFD-000192,SVY-000300,GST-000300,BB-038,2024-05-01,Seasonal Cold Brew,cold_brew,1,1,1,5,2,too_sweet,too_expensive,mobile_first_guest,synthetic
PFD-000193,SVY-000301,GST-000301,BB-056,2024-05-18,Cold Brew,cold_brew,0,0,1,4,3,not_sweet_enough,fair,at_risk_guest,synthetic
PFD-000194,SVY-000303,GST-000303,BB-058,2024-01-06,Cold Brew,cold_brew,0,0,1,3,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-000195,SVY-000311,GST-000311,BB-014,2024-01-23,Seasonal Cold Brew,cold_brew,1,1,1,4,4,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-000196,SVY-000312,GST-000312,BB-026,2024-06-09,Seasonal Cold Brew,cold_brew,1,1,1,5,3,balanced,good_value,seasonal_product_explorer,synthetic
PFD-000197,SVY-000314,GST-000314,BB-090,2024-03-12,Caramel Macchiato,espresso,0,1,1,4,3,balanced,fair,loyalty_regular,synthetic
PFD-000198,SVY-000315,GST-000315,BB-018,2024-01-12,Seasonal Cold Brew,cold_brew,1,1,1,4,1,not_sweet_enough,fair,at_risk_guest,synthetic
PFD-000199,SVY-000316,GST-000316,BB-068,2024-05-27,Oat Milk Cortado,espresso,0,0,1,3,2,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-000200,SVY-000318,GST-000318,BB-049,2024-06-27,Pumpkin Spice Latte,espresso,1,1,1,4,3,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-000201,SVY-000320,GST-000320,BB-008,2024-04-23,Oat Milk Cortado,espresso,0,0,1,4,5,not_sweet_enough,fair,occasional_guest,synthetic
PFD-000202,SVY-000321,GST-000321,BB-030,2024-06-22,Pumpkin Spice Latte,espresso,1,1,1,4,4,not_sweet_enough,too_expensive,occasional_guest,synthetic
PFD-000203,SVY-000325,GST-000325,BB-081,2024-06-10,Seasonal Cold Brew,cold_brew,1,0,1,4,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-000204,SVY-000326,GST-000326,BB-051,2024-03-17,Avocado Toast,food,0,0,1,4,5,balanced,fair,loyalty_regular,synthetic
PFD-000205,SVY-000327,GST-000327,BB-047,2024-01-20,Cold Brew,cold_brew,0,0,1,3,2,balanced,good_value,price_sensitive_guest,synthetic
PFD-000206,SVY-000328,GST-000328,BB-066,2024-03-04,Blueberry Muffin,bakery,0,1,1,4,4,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-000207,SVY-000329,GST-000329,BB-033,2024-02-09,Iced Matcha Latte,tea,0,0,1,3,4,balanced,fair,occasional_guest,synthetic
PFD-000208,SVY-000330,GST-000330,BB-017,2024-03-22,Chocolate Croissant,bakery,0,0,1,4,5,balanced,too_expensive,occasional_guest,synthetic
PFD-000209,SVY-000331,GST-000331,BB-047,2024-04-29,Oat Milk Cortado,espresso,0,0,1,3,3,balanced,good_value,price_sensitive_guest,synthetic
PFD-000210,SVY-000332,GST-000332,BB-045,2024-02-09,Chai Tea Latte,tea,0,1,1,3,1,not_sweet_enough,too_expensive,at_risk_guest,synthetic
PFD-000211,SVY-000333,GST-000333,BB-082,2024-01-15,Chai Tea Latte,tea,0,1,1,3,5,not_sweet_enough,too_expensive,mobile_first_guest,synthetic
PFD-000212,SVY-000335,GST-000335,BB-017,2024-05-11,Iced Matcha Latte,tea,0,0,1,3,3,too_sweet,too_expensive,loyalty_regular,synthetic
PFD-000213,SVY-000336,GST-000336,BB-082,2024-04-06,Turkey Sandwich,food,0,0,1,5,3,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-000214,SVY-000337,GST-000337,BB-017,2024-02-27,Classic Latte,espresso,0,0,1,3,4,balanced,good_value,loyalty_regular,synthetic
PFD-000215,SVY-000342,GST-000342,BB-046,2024-06-14,Cold Brew,cold_brew,0,0,1,4,3,too_sweet,good_value,at_risk_guest,synthetic
PFD-000216,SVY-000346,GST-000346,BB-015,2024-01-08,Pumpkin Spice Latte,espresso,1,1,1,5,4,balanced,good_value,loyalty_regular,synthetic
PFD-000217,SVY-000347,GST-000347,BB-061,2024-03-27,Seasonal Cold Brew,cold_brew,1,0,1,4,5,balanced,good_value,seasonal_product_explorer,synthetic
PFD-000218,SVY-000349,GST-000349,BB-081,2024-01-30,Chai Tea Latte,tea,0,0,1,3,3,balanced,fair,at_risk_guest,synthetic
PFD-000219,SVY-000350,GST-000350,BB-075,2024-02-09,Classic Latte,espresso,0,0,1,4,4,too_sweet,good_value,loyalty_regular,synthetic
PFD-000220,SVY-000351,GST-000351,BB-089,2024-03-12,Turkey Sandwich,food,0,0,1,5,4,too_sweet,fair,mobile_first_guest,synthetic
PFD-000221,SVY-000355,GST-000355,BB-075,2024-01-25,Avocado Toast,food,0,0,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-000222,SVY-000356,GST-000356,BB-063,2024-01-12,Pumpkin Spice Latte,espresso,1,1,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-000223,SVY-000357,GST-000357,BB-020,2024-05-28,Chai Tea Latte,tea,0,0,1,4,3,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-000224,SVY-000359,GST-000359,BB-047,2024-04-22,Caramel Macchiato,espresso,0,1,1,4,2,too_sweet,good_value,loyalty_regular,synthetic
PFD-000225,SVY-000363,GST-000363,BB-084,2024-03-03,Breakfast Burrito,food,0,0,1,3,2,balanced,good_value,occasional_guest,synthetic
PFD-000226,SVY-000364,GST-000364,BB-032,2024-06-05,Caramel Macchiato,espresso,0,1,1,3,3,too_sweet,fair,loyalty_regular,synthetic
PFD-000227,SVY-000365,GST-000365,BB-028,2024-06-26,Blueberry Muffin,bakery,0,1,1,3,4,too_sweet,fair,mobile_first_guest,synthetic
PFD-000228,SVY-000367,GST-000367,BB-057,2024-04-21,Blueberry Muffin,bakery,0,0,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-000229,SVY-000368,GST-000368,BB-006,2024-05-19,Chocolate Croissant,bakery,0,1,1,4,2,too_sweet,fair,occasional_guest,synthetic
PFD-000230,SVY-000369,GST-000369,BB-072,2024-05-07,Nitro Cold Brew,cold_brew,0,0,1,3,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-000231,SVY-000373,GST-000373,BB-077,2024-06-09,Caramel Macchiato,espresso,0,0,1,5,4,balanced,good_value,loyalty_regular,synthetic
PFD-000232,SVY-000375,GST-000375,BB-081,2024-01-12,Blueberry Muffin,bakery,0,0,1,4,2,balanced,fair,price_sensitive_guest,synthetic
PFD-000233,SVY-000377,GST-000377,BB-069,2024-05-31,Seasonal Cold Brew,cold_brew,1,1,1,4,2,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-000234,SVY-000378,GST-000378,BB-034,2024-04-21,Oat Milk Cortado,espresso,0,0,1,3,4,too_sweet,good_value,seasonal_product_explorer,synthetic
PFD-000235,SVY-000379,GST-000379,BB-090,2024-06-11,Turkey Sandwich,food,0,0,1,2,1,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-000236,SVY-000380,GST-000380,BB-057,2024-05-19,Blueberry Muffin,bakery,0,1,1,3,3,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-000237,SVY-000381,GST-000381,BB-007,2024-02-24,Pumpkin Spice Latte,espresso,1,1,1,5,2,balanced,fair,seasonal_product_explorer,synthetic
PFD-000238,SVY-000382,GST-000382,BB-066,2024-06-02,Chocolate Croissant,bakery,0,1,1,4,4,not_sweet_enough,fair,loyalty_regular,synthetic
PFD-000239,SVY-000384,GST-000384,BB-071,2024-01-19,Avocado Toast,food,0,0,1,3,3,too_sweet,good_value,at_risk_guest,synthetic
PFD-000240,SVY-000385,GST-000385,BB-059,2024-01-21,Iced Matcha Latte,tea,0,0,1,2,2,balanced,fair,price_sensitive_guest,synthetic
PFD-000241,SVY-000386,GST-000386,BB-056,2024-03-27,Caramel Macchiato,espresso,0,0,1,5,3,too_sweet,fair,loyalty_regular,synthetic
PFD-000242,SVY-000388,GST-000388,BB-072,2024-01-26,Turkey Sandwich,food,0,0,1,3,3,not_sweet_enough,fair,mobile_first_guest,synthetic
PFD-000243,SVY-000389,GST-000389,BB-072,2024-02-15,Breakfast Burrito,food,0,0,1,4,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-000244,SVY-000390,GST-000390,BB-090,2024-01-09,Oat Milk Cortado,espresso,0,0,1,4,3,too_sweet,good_value,occasional_guest,synthetic
PFD-000245,SVY-000392,GST-000392,BB-061,2024-01-14,Avocado Toast,food,0,1,1,3,3,balanced,too_expensive,occasional_guest,synthetic
PFD-000246,SVY-000393,GST-000393,BB-005,2024-04-23,Pumpkin Spice Latte,espresso,1,1,1,3,3,balanced,fair,mobile_first_guest,synthetic
PFD-000247,SVY-000394,GST-000394,BB-035,2024-04-30,Cold Brew,cold_brew,0,1,1,5,5,too_sweet,too_expensive,loyalty_regular,synthetic
PFD-000248,SVY-000395,GST-000395,BB-078,2024-01-31,Seasonal Cold Brew,cold_brew,1,1,1,5,4,balanced,good_value,seasonal_product_explorer,synthetic
PFD-000249,SVY-000397,GST-000397,BB-013,2024-05-24,Oat Milk Cortado,espresso,0,1,1,5,4,not_sweet_enough,fair,at_risk_guest,synthetic
PFD-000250,SVY-000398,GST-000398,BB-070,2024-01-02,Seasonal Cold Brew,cold_brew,1,1,1,3,2,balanced,good_value,at_risk_guest,synthetic
PFD-000251,SVY-000399,GST-000399,BB-004,2024-01-05,Avocado Toast,food,0,1,1,4,3,balanced,fair,loyalty_regular,synthetic
PFD-000252,SVY-000400,GST-000400,BB-014,2024-02-22,Cold Brew,cold_brew,0,0,1,3,2,balanced,fair,at_risk_guest,synthetic
PFD-000253,SVY-000401,GST-000401,BB-053,2024-05-11,Avocado Toast,food,0,0,1,2,3,balanced,good_value,loyalty_regular,synthetic
PFD-000254,SVY-000402,GST-000402,BB-007,2024-03-08,Caramel Macchiato,espresso,0,1,1,3,4,not_sweet_enough,good_value,mobile_first_guest,synthetic
PFD-000255,SVY-000403,GST-000403,BB-055,2024-01-24,Caramel Macchiato,espresso,0,0,1,5,5,too_sweet,fair,loyalty_regular,synthetic
PFD-000256,SVY-000404,GST-000404,BB-033,2024-05-04,Avocado Toast,food,0,0,1,5,5,not_sweet_enough,good_value,loyalty_regular,synthetic
PFD-000257,SVY-000405,GST-000405,BB-019,2024-05-18,Breakfast Burrito,food,0,1,1,4,2,not_sweet_enough,good_value,loyalty_regular,synthetic
PFD-000258,SVY-000406,GST-000406,BB-066,2024-05-25,Iced Matcha Latte,tea,0,0,1,3,3,balanced,good_value,occasional_guest,synthetic
PFD-000259,SVY-000410,GST-000410,BB-003,2024-02-22,Seasonal Cold Brew,cold_brew,1,1,1,4,3,balanced,good_value,seasonal_product_explorer,synthetic
PFD-000260,SVY-000412,GST-000412,BB-061,2024-03-17,Seasonal Cold Brew,cold_brew,1,1,1,3,3,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-000261,SVY-000413,GST-000413,BB-076,2024-03-22,Avocado Toast,food,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-000262,SVY-000414,GST-000414,BB-043,2024-05-07,Seasonal Cold Brew,cold_brew,1,1,1,4,2,too_sweet,too_expensive,seasonal_product_explorer,synthetic
PFD-000263,SVY-000415,GST-000415,BB-060,2024-03-31,Pumpkin Spice Latte,espresso,1,1,1,4,4,balanced,fair,seasonal_product_explorer,synthetic
PFD-000264,SVY-000416,GST-000416,BB-084,2024-05-10,Chai Tea Latte,tea,0,1,1,3,1,balanced,fair,at_risk_guest,synthetic
PFD-000265,SVY-000418,GST-000418,BB-022,2024-04-18,Seasonal Cold Brew,cold_brew,1,1,1,3,4,not_sweet_enough,fair,occasional_guest,synthetic
PFD-000266,SVY-000419,GST-000419,BB-036,2024-03-31,Chai Tea Latte,tea,0,1,1,4,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-000267,SVY-000420,GST-000420,BB-063,2024-03-30,Pumpkin Spice Latte,espresso,1,1,1,4,2,balanced,fair,seasonal_product_explorer,synthetic
PFD-000268,SVY-000423,GST-000423,BB-014,2024-04-25,Classic Latte,espresso,0,0,1,3,2,not_sweet_enough,good_value,price_sensitive_guest,synthetic
PFD-000269,SVY-000426,GST-000426,BB-055,2024-06-14,Oat Milk Cortado,espresso,0,0,1,5,3,balanced,good_value,occasional_guest,synthetic
PFD-000270,SVY-000427,GST-000427,BB-044,2024-06-15,Seasonal Cold Brew,cold_brew,1,1,1,3,3,balanced,good_value,price_sensitive_guest,synthetic
PFD-000271,SVY-000429,GST-000429,BB-040,2024-03-06,Iced Matcha Latte,tea,0,0,1,3,3,balanced,good_value,occasional_guest,synthetic
PFD-000272,SVY-000430,GST-000430,BB-061,2024-02-17,Caramel Macchiato,espresso,0,1,1,4,4,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-000273,SVY-000432,GST-000432,BB-020,2024-04-27,Breakfast Burrito,food,0,1,1,5,5,too_sweet,too_expensive,occasional_guest,synthetic
PFD-000274,SVY-000433,GST-000433,BB-065,2024-01-13,Cold Brew,cold_brew,0,0,1,5,4,balanced,fair,loyalty_regular,synthetic
PFD-000275,SVY-000434,GST-000434,BB-004,2024-06-02,Breakfast Burrito,food,0,0,1,5,3,balanced,fair,mobile_first_guest,synthetic
PFD-000276,SVY-000435,GST-000435,BB-022,2024-06-11,Chocolate Croissant,bakery,0,1,1,3,3,too_sweet,good_value,occasional_guest,synthetic
PFD-000277,SVY-000436,GST-000436,BB-056,2024-04-26,Cold Brew,cold_brew,0,0,1,5,3,balanced,fair,occasional_guest,synthetic
PFD-000278,SVY-000437,GST-000437,BB-001,2024-06-02,Seasonal Cold Brew,cold_brew,1,1,1,3,2,balanced,good_value,at_risk_guest,synthetic
PFD-000279,SVY-000440,GST-000440,BB-064,2024-02-06,Iced Matcha Latte,tea,0,0,1,1,1,balanced,fair,price_sensitive_guest,synthetic
PFD-000280,SVY-000443,GST-000443,BB-076,2024-03-30,Cold Brew,cold_brew,0,0,1,3,3,not_sweet_enough,good_value,occasional_guest,synthetic
PFD-000281,SVY-000446,GST-000446,BB-016,2024-01-29,Cold Brew,cold_brew,0,0,1,3,3,balanced,fair,seasonal_product_explorer,synthetic
PFD-000282,SVY-000449,GST-000449,BB-002,2024-06-22,Breakfast Burrito,food,0,1,1,4,3,too_sweet,fair,occasional_guest,synthetic
PFD-000283,SVY-000450,GST-000450,BB-031,2024-05-02,Cold Brew,cold_brew,0,0,1,4,3,balanced,fair,price_sensitive_guest,synthetic
PFD-000284,SVY-000451,GST-000451,BB-050,2024-03-04,Blueberry Muffin,bakery,0,0,1,5,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-000285,SVY-000452,GST-000452,BB-032,2024-03-08,Turkey Sandwich,food,0,1,1,4,4,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-000286,SVY-000453,GST-000453,BB-081,2024-04-15,Pumpkin Spice Latte,espresso,1,1,1,4,2,too_sweet,too_expensive,seasonal_product_explorer,synthetic
PFD-000287,SVY-000454,GST-000454,BB-013,2024-02-04,Seasonal Cold Brew,cold_brew,1,1,1,2,1,too_sweet,too_expensive,at_risk_guest,synthetic
PFD-000288,SVY-000455,GST-000455,BB-057,2024-02-16,Caramel Macchiato,espresso,0,1,1,3,2,not_sweet_enough,fair,occasional_guest,synthetic
PFD-000289,SVY-000456,GST-000456,BB-009,2024-04-18,Seasonal Cold Brew,cold_brew,1,1,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-000290,SVY-000457,GST-000457,BB-021,2024-03-09,Chocolate Croissant,bakery,0,1,1,3,4,balanced,good_value,loyalty_regular,synthetic
PFD-000291,SVY-000458,GST-000458,BB-041,2024-04-12,Pumpkin Spice Latte,espresso,1,1,1,4,2,too_sweet,fair,occasional_guest,synthetic
PFD-000292,SVY-000459,GST-000459,BB-087,2024-06-05,Cold Brew,cold_brew,0,0,1,3,3,not_sweet_enough,fair,occasional_guest,synthetic
PFD-000293,SVY-000460,GST-000460,BB-086,2024-04-18,Pumpkin Spice Latte,espresso,1,1,1,2,3,not_sweet_enough,good_value,occasional_guest,synthetic
PFD-000294,SVY-000462,GST-000462,BB-025,2024-01-31,Pumpkin Spice Latte,espresso,1,1,1,3,5,balanced,good_value,at_risk_guest,synthetic
PFD-000295,SVY-000464,GST-000464,BB-058,2024-01-22,Classic Latte,espresso,0,0,1,4,1,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-000296,SVY-000465,GST-000465,BB-050,2024-01-01,Iced Matcha Latte,tea,0,0,1,4,3,balanced,good_value,loyalty_regular,synthetic
PFD-000297,SVY-000466,GST-000466,BB-088,2024-05-07,Cold Brew,cold_brew,0,0,1,3,2,balanced,fair,at_risk_guest,synthetic
PFD-000298,SVY-000470,GST-000470,BB-011,2024-04-23,Turkey Sandwich,food,0,1,1,4,3,balanced,good_value,price_sensitive_guest,synthetic
PFD-000299,SVY-000474,GST-000474,BB-076,2024-04-13,Pumpkin Spice Latte,espresso,1,0,1,3,5,balanced,good_value,seasonal_product_explorer,synthetic
PFD-000300,SVY-000475,GST-000475,BB-004,2024-06-09,Iced Matcha Latte,tea,0,0,1,3,2,not_sweet_enough,fair,price_sensitive_guest,synthetic
PFD-000301,SVY-000478,GST-000478,BB-032,2024-05-11,Seasonal Cold Brew,cold_brew,1,1,1,4,2,not_sweet_enough,good_value,seasonal_product_explorer,synthetic
PFD-000302,SVY-000479,GST-000479,BB-017,2024-01-30,Pumpkin Spice Latte,espresso,1,0,1,3,4,balanced,good_value,mobile_first_guest,synthetic
PFD-000303,SVY-000481,GST-000481,BB-025,2024-05-21,Classic Latte,espresso,0,1,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-000304,SVY-000483,GST-000483,BB-055,2024-05-12,Nitro Cold Brew,cold_brew,0,0,1,3,3,balanced,good_value,seasonal_product_explorer,synthetic
PFD-000305,SVY-000485,GST-000485,BB-052,2024-03-05,Chai Tea Latte,tea,0,0,1,4,4,too_sweet,good_value,occasional_guest,synthetic
PFD-000306,SVY-000486,GST-000486,BB-050,2024-04-20,Breakfast Burrito,food,0,0,1,5,5,too_sweet,fair,loyalty_regular,synthetic
PFD-000307,SVY-000488,GST-000488,BB-009,2024-05-10,Seasonal Cold Brew,cold_brew,1,1,1,5,4,balanced,fair,loyalty_regular,synthetic
PFD-000308,SVY-000489,GST-000489,BB-059,2024-05-26,Classic Latte,espresso,0,0,1,3,1,too_sweet,fair,at_risk_guest,synthetic
PFD-000309,SVY-000490,GST-000490,BB-013,2024-05-22,Classic Latte,espresso,0,0,1,5,3,balanced,good_value,occasional_guest,synthetic
PFD-000310,SVY-000492,GST-000492,BB-082,2024-03-11,Breakfast Burrito,food,0,0,1,4,2,too_sweet,too_expensive,price_sensitive_guest,synthetic
PFD-000311,SVY-000494,GST-000494,BB-082,2024-05-19,Oat Milk Cortado,espresso,0,0,1,3,2,balanced,too_expensive,seasonal_product_explorer,synthetic
PFD-000312,SVY-000496,GST-000496,BB-021,2024-01-07,Chai Tea Latte,tea,0,1,1,3,3,balanced,too_expensive,occasional_guest,synthetic
PFD-000313,SVY-000497,GST-000497,BB-050,2024-01-21,Oat Milk Cortado,espresso,0,0,1,4,4,balanced,fair,loyalty_regular,synthetic
PFD-000314,SVY-000498,GST-000498,BB-044,2024-06-07,Caramel Macchiato,espresso,0,0,1,5,3,balanced,good_value,loyalty_regular,synthetic
PFD-000315,SVY-000499,GST-000499,BB-059,2024-05-09,Classic Latte,espresso,0,0,1,3,2,too_sweet,too_expensive,price_sensitive_guest,synthetic
PFD-000316,SVY-000500,GST-000500,BB-059,2024-01-09,Chocolate Croissant,bakery,0,0,1,5,3,too_sweet,too_expensive,price_sensitive_guest,synthetic
PFD-000317,SVY-000501,GST-000501,BB-012,2024-06-27,Classic Latte,espresso,0,0,1,3,3,too_sweet,fair,price_sensitive_guest,synthetic
PFD-000318,SVY-000502,GST-000502,BB-034,2024-05-27,Chocolate Croissant,bakery,0,1,1,3,3,balanced,fair,mobile_first_guest,synthetic
PFD-000319,SVY-000503,GST-000503,BB-025,2024-04-13,Oat Milk Cortado,espresso,0,0,1,3,4,not_sweet_enough,too_expensive,loyalty_regular,synthetic
PFD-000320,SVY-000506,GST-000506,BB-017,2024-03-10,Seasonal Cold Brew,cold_brew,1,1,1,4,4,not_sweet_enough,good_value,loyalty_regular,synthetic
PFD-000321,SVY-000507,GST-000507,BB-059,2024-06-07,Seasonal Cold Brew,cold_brew,1,1,1,1,1,too_sweet,good_value,at_risk_guest,synthetic
PFD-000322,SVY-000508,GST-000508,BB-029,2024-06-15,Chocolate Croissant,bakery,0,1,1,2,1,too_sweet,good_value,occasional_guest,synthetic
PFD-000323,SVY-000509,GST-000509,BB-089,2024-06-11,Chai Tea Latte,tea,0,0,1,3,2,balanced,too_expensive,price_sensitive_guest,synthetic
PFD-000324,SVY-000510,GST-000510,BB-051,2024-05-23,Cold Brew,cold_brew,0,1,1,3,4,balanced,fair,occasional_guest,synthetic
PFD-000325,SVY-000512,GST-000512,BB-068,2024-05-19,Blueberry Muffin,bakery,0,0,1,4,3,not_sweet_enough,too_expensive,price_sensitive_guest,synthetic
PFD-000326,SVY-000513,GST-000513,BB-039,2024-05-22,Pumpkin Spice Latte,espresso,1,1,1,5,1,too_sweet,fair,loyalty_regular,synthetic
PFD-000327,SVY-000514,GST-000514,BB-053,2024-06-20,Pumpkin Spice Latte,espresso,1,1,1,5,3,balanced,too_expensive,occasional_guest,synthetic
PFD-000328,SVY-000515,GST-000515,BB-049,2024-04-19,Chocolate Croissant,bakery,0,0,1,5,4,balanced,too_expensive,loyalty_regular,synthetic
PFD-000329,SVY-000517,GST-000517,BB-089,2024-06-21,Chai Tea Latte,tea,0,0,1,4,2,balanced,too_expensive,at_risk_guest,synthetic
PFD-000330,SVY-000519,GST-000519,BB-044,2024-03-18,Pumpkin Spice Latte,espresso,1,1,1,5,1,too_sweet,too_expensive,occasional_guest,synthetic
PFD-000331,SVY-000520,GST-000520,BB-078,2024-02-05,Cold Brew,cold_brew,0,0,1,5,5,too_sweet,fair,loyalty_regular,synthetic
PFD-000332,SVY-000521,GST-000521,BB-075,2024-06-04,Blueberry Muffin,bakery,0,0,1,4,4,balanced,fair,occasional_guest,synthetic
PFD-000333,SVY-000522,GST-000522,BB-028,2024-04-26,Seasonal Cold Brew,cold_brew,1,1,1,4,4,too_sweet,fair,seasonal_product_explorer,synthetic
PFD-000334,SVY-000524,GST-000524,BB-040,2024-05-03,Nitro Cold Brew,cold_brew,0,0,1,5,3,too_sweet,good_value,loyalty_regular,synthetic
